variant,variant_label,base_method,rebalance_date,asset,sector,signal_source_date,lagged_sector_signal,sector_signal_z,tilt_multiplier,base_target_weight,target_weight,pretrade_weight,turnover,transaction_cost,tilt_strength
base,Base Equity Minimum Variance,minimum_variance,2023-01-03,UPS,Industrials,,,0.0,1.0,6.870778349620803e-18,6.870778349620803e-18,0.002040673876414689,0.05977576034787278,5.977576034787279e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-01-03,USB,Financials,,,0.0,1.0,1.9131944445309262e-17,1.9131944445309262e-17,2.3473449484691384e-18,0.05977576034787278,5.977576034787279e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-01-03,V,Financials,,,0.0,1.0,0.0,0.0,0.0,0.05977576034787278,5.977576034787279e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-01-03,WFC,Financials,,,0.0,1.0,1.3213826633930885e-18,1.3213826633930885e-18,4.491864962117679e-18,0.05977576034787278,5.977576034787279e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-01-03,WMT,Consumer,,,0.0,1.0,0.09999999999999998,0.09999999999999998,0.09542964336196826,0.05977576034787278,5.977576034787279e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-01-03,XOM,Energy,,,0.0,1.0,0.005862221730909172,0.005862221730909172,0.017558165023736756,0.05977576034787278,5.977576034787279e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,ABBV,Healthcare,,,0.0,1.0,0.1,0.1,0.09218464824275537,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,ABT,Healthcare,,,0.0,1.0,0.0,0.0,3.5409649278041425e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,ADBE,Tech,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,AEP,Utilities,,,0.0,1.0,0.0,0.0,2.7375371212119376e-17,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,AMD,Tech,,,0.0,1.0,4.120851506445509e-17,4.120851506445509e-17,3.054868735630444e-17,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,AMGN,Healthcare,,,0.0,1.0,0.1,0.1,0.09598841811786794,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,AMT,RealEstate,,,0.0,1.0,1.884806799249104e-17,1.884806799249104e-17,1.8311817150959714e-19,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,BA,Industrials,,,0.0,1.0,0.0,0.0,2.9175233090817813e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,CAT,Industrials,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,CCI,RealEstate,,,0.0,1.0,8.727718338696658e-18,8.727718338696658e-18,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,CMCSA,Comm,,,0.0,1.0,0.0,0.0,7.095530582450796e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,COP,Energy,,,0.0,1.0,3.240638906383301e-18,3.240638906383301e-18,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,CVX,Energy,,,0.0,1.0,0.06381029467302073,0.06381029467302073,0.06662510564300357,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,D,Utilities,,,0.0,1.0,0.027520100784095315,0.027520100784095315,0.020134836727269224,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,DD,Materials,,,0.0,1.0,0.0,0.0,4.307882989029214e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,DIS,Consumer,,,0.0,1.0,9.36045195029562e-18,9.36045195029562e-18,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,DOW,Materials,,,0.0,1.0,4.667753100032332e-18,4.667753100032332e-18,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,DUK,Utilities,,,0.0,1.0,0.050064569298929586,0.050064569298929586,0.065113091118879,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,EA,Comm,,,0.0,1.0,0.1,0.1,0.10519649777020972,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,GE,Industrials,,,0.0,1.0,1.852557502794284e-20,1.852557502794284e-20,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,GILD,Healthcare,,,0.0,1.0,0.05400087893405018,0.05400087893405018,0.06638379837580156,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,GS,Financials,,,0.0,1.0,8.39906955516199e-18,8.39906955516199e-18,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,INTC,Tech,,,0.0,1.0,1.0932205238224355e-17,1.0932205238224355e-17,7.584336978739033e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,KO,Consumer,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.09628686866365395,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,MMM,Industrials,,,0.0,1.0,0.0,0.0,0.0001686627716905353,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,MRK,Healthcare,,,0.0,1.0,0.1,0.1,0.0966958474768415,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,MS,Financials,,,0.0,1.0,2.335160685768454e-18,2.335160685768454e-18,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,NEE,Utilities,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,NEM,Materials,,,0.0,1.0,0.01716838784822017,0.01716838784822017,0.02855800503710919,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,NKE,Consumer,,,0.0,1.0,0.0,0.0,1.0690235988803173e-17,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,NUE,Materials,,,0.0,1.0,0.0,0.0,1.73093538135298e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,NVDA,Tech,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,O,RealEstate,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.09547089455118829,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,OXY,Energy,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,PLD,RealEstate,,,0.0,1.0,0.0,0.0,4.878416773114937e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,PSA,RealEstate,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,QCOM,Tech,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,SBUX,Consumer,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,SHW,Materials,,,0.0,1.0,7.856832146444773e-18,7.856832146444773e-18,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,SLB,Energy,,,0.0,1.0,0.0,0.0,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,SO,Utilities,,,0.0,1.0,3.3807923205673883e-19,3.3807923205673883e-19,8.470330246719704e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,T,Comm,,,0.0,1.0,0.054395165669575286,0.054395165669575286,0.03328225124594669,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,TMUS,Comm,,,0.0,1.0,6.723311104979179e-18,6.723311104979179e-18,1.4336627269337564e-17,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,TTWO,Comm,,,0.0,1.0,0.02689605305416974,0.02689605305416974,0.030404629958247834,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,UPS,Industrials,,,0.0,1.0,1.271287304017053e-18,1.271287304017053e-18,7.3123655530462e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,USB,Financials,,,0.0,1.0,0.0,0.0,2.182191078500321e-17,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,V,Financials,,,0.0,1.0,1.2740960442787533e-17,1.2740960442787533e-17,0.0,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,WFC,Financials,,,0.0,1.0,7.429724001327824e-18,7.429724001327824e-18,1.498197611715521e-18,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,WMT,Consumer,,,0.0,1.0,0.1,0.1,0.10134797901312599,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-02-01,XOM,Energy,,,0.0,1.0,0.006144549737939169,0.006144549737939169,0.006158465286409724,0.05187150142814769,5.187150142814769e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,ABBV,Healthcare,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.10953928485419658,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,ABT,Healthcare,,,0.0,1.0,3.8357801085119226e-18,3.8357801085119226e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,ADBE,Tech,,,0.0,1.0,2.449065149917491e-18,2.449065149917491e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,AEP,Utilities,,,0.0,1.0,0.0,0.0,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,AMD,Tech,,,0.0,1.0,0.0,0.0,4.531362558141834e-17,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,AMGN,Healthcare,,,0.0,1.0,0.1,0.1,0.0973719139151985,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,AMT,RealEstate,,,0.0,1.0,7.876166622484534e-18,7.876166622484534e-18,1.7569079468286368e-17,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,BA,Industrials,,,0.0,1.0,4.016376004838781e-18,4.016376004838781e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,CAT,Industrials,,,0.0,1.0,6.5357334253518794e-18,6.5357334253518794e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,CCI,RealEstate,,,0.0,1.0,0.0,0.0,8.102459149614764e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,CMCSA,Comm,,,0.0,1.0,0.0,0.0,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,COP,Energy,,,0.0,1.0,1.776739507384514e-18,1.776739507384514e-18,2.9029022600958783e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,CVX,Energy,,,0.0,1.0,0.06987731909262776,0.06987731909262776,0.06254288785804449,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,D,Utilities,,,0.0,1.0,3.6025141755582054e-17,3.6025141755582054e-17,0.025293535086787628,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,DD,Materials,,,0.0,1.0,7.88584516116479e-18,7.88584516116479e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,DIS,Consumer,,,0.0,1.0,0.0,0.0,9.037927788433667e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,DOW,Materials,,,0.0,1.0,0.0,0.0,4.788888022237381e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,DUK,Utilities,,,0.0,1.0,0.09917434820896057,0.09917434820896057,0.048935546311588335,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,EA,Comm,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.09081956166669018,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,GE,Industrials,,,0.0,1.0,0.0,0.0,2.0505824201485622e-20,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,GILD,Healthcare,,,0.0,1.0,0.028958867826899045,0.028958867826899045,0.05448142320177488,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,GS,Financials,,,0.0,1.0,1.493833364830999e-18,1.493833364830999e-18,8.49072828909703e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,INTC,Tech,,,0.0,1.0,4.36477359333215e-18,4.36477359333215e-18,1.0265415974049375e-17,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,KO,Consumer,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.1020579124068227,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,MMM,Industrials,,,0.0,1.0,5.8704245304176695e-18,5.8704245304176695e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,MRK,Healthcare,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.10401648744892886,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,MS,Financials,,,0.0,1.0,0.0,0.0,2.4347602039232786e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,NEE,Utilities,,,0.0,1.0,1.9130258154960945e-18,1.9130258154960945e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,NEM,Materials,,,0.0,1.0,0.011821945559061062,0.011821945559061062,0.014875532229617978,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,NKE,Consumer,,,0.0,1.0,5.286018258895035e-18,5.286018258895035e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,NUE,Materials,,,0.0,1.0,3.7410592729745365e-18,3.7410592729745365e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,NVDA,Tech,,,0.0,1.0,0.0,0.0,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,O,RealEstate,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.0995384860398588,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,OXY,Energy,,,0.0,1.0,3.292353960184396e-18,3.292353960184396e-18,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,PLD,RealEstate,,,0.0,1.0,1.2819006125620198e-17,1.2819006125620198e-17,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,PSA,RealEstate,,,0.0,1.0,0.0,0.0,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,QCOM,Tech,,,0.0,1.0,0.0,0.0,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,SBUX,Consumer,,,0.0,1.0,6.880971586495374e-19,6.880971586495374e-19,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,SHW,Materials,,,0.0,1.0,0.0,0.0,7.751200007622751e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,SLB,Energy,,,0.0,1.0,0.0,0.0,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,SO,Utilities,,,0.0,1.0,7.802052276474499e-19,7.802052276474499e-19,3.3471743213095177e-19,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,T,Comm,,,0.0,1.0,0.06993627085148782,0.06993627085148782,0.05310306728359779,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,TMUS,Comm,,,0.0,1.0,3.0092040896686494e-18,3.0092040896686494e-18,6.732734538637373e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,TTWO,Comm,,,0.0,1.0,0.020231248460963715,0.020231248460963715,0.02736517516485703,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,UPS,Industrials,,,0.0,1.0,1.2957190059486377e-18,1.2957190059486377e-18,1.328735819325225e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,USB,Financials,,,0.0,1.0,0.0,0.0,0.0,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,V,Financials,,,0.0,1.0,0.0,0.0,1.2825986698981904e-17,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,WFC,Financials,,,0.0,1.0,0.0,0.0,7.846307142800679e-18,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,WMT,Consumer,,,0.0,1.0,0.1,0.1,0.10389011579455339,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-03-01,XOM,Energy,,,0.0,1.0,1.2978611754688416e-17,1.2978611754688416e-17,0.006169070737482903,0.08667647507809816,8.667647507809815e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-04-03,ABBV,Healthcare,,,0.0,1.0,0.09999999999999999,0.09999999999999999,0.10004103178306616,0.05917570624878936,5.917570624878936e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-04-03,ABT,Healthcare,,,0.0,1.0,4.193171805255274e-17,4.193171805255274e-17,3.688888055636774e-18,0.05917570624878936,5.917570624878936e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-04-03,ADBE,Tech,,,0.0,1.0,0.0,0.0,2.814559402435039e-18,0.05917570624878936,5.917570624878936e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-04-03,AEP,Utilities,,,0.0,1.0,0.0,0.0,0.0,0.05917570624878936,5.917570624878936e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-04-03,AMD,Tech,,,0.0,1.0,1.315970290021867e-17,1.315970290021867e-17,0.0,0.05917570624878936,5.917570624878936e-05,0.0
base,Base Equity Minimum Variance,minimum_variance,2023-04-03,AMGN,Healthcare,,,0.0,1.0,0.1,0.1,0.10081510074679541,0.05917570624878936,5.917570624878936e-05,0.0
